contract_type,symbol,description,strike,expiration_date,mark,bid,bid_size,ask,ask_size,last,last_size,open_interest,total_volume,delta,gamma,theta,vega,rho,volatility,theoretical_volatility,theoretical_option_value,intrinsic_value,extrinsic_value,underlying_price
CALL,SPXW  260406C02600000,SPXW 04/06/2026 2600.00 C,2600.0,2026-04-06,3721.3,3711.1,1,3731.5,1,0.0,0,0,0,1.0,0.0,0.04,0.002,0.5,173.315,29.0,3719.264,3718.89,-3718.89,6318.89
CALL,SPXW  260406C02800000,SPXW 04/06/2026 2800.00 C,2800.0,2026-04-06,3520.05,3509.8,2,3530.3,1,0.0,0,0,0,1.0,0.0,0.04,0.003,0.539,159.257,29.0,3519.305,3518.89,-3518.89,6318.89
CALL,SPXW  260406C03000000,SPXW 04/06/2026 3000.00 C,3000.0,2026-04-06,3322.6,3314.8,1,3330.4,1,0.0,0,0,0,1.0,0.0,0.022,0.005,0.577,152.765,29.0,3319.332,3318.89,-3318.89,6318.89
CALL,SPXW  260406C03200000,SPXW 04/06/2026 3200.00 C,3200.0,2026-04-06,3123.15,3114.3,1,3132.0,1,0.0,0,0,0,1.0,0.0,0.039,0.003,0.616,133.994,29.0,3119.308,3118.89,-3118.89,6318.89
CALL,SPXW  260406C03400000,SPXW 04/06/2026 3400.00 C,3400.0,2026-04-06,2921.35,2911.9,1,2930.8,1,0.0,0,0,0,1.0,0.0,0.022,0.006,0.654,128.108,29.0,2919.295,2918.89,-2918.89,6318.89
CALL,SPXW  260406C03600000,SPXW 04/06/2026 3600.00 C,3600.0,2026-04-06,2721.75,2712.6,1,2730.9,1,0.0,0,0,0,1.0,0.0,0.006,0.009,0.693,120.168,29.0,2719.321,2718.89,-2718.89,6318.89
CALL,SPXW  260406C03800000,SPXW 04/06/2026 3800.00 C,3800.0,2026-04-06,2522.85,2514.6,1,2531.1,1,0.0,0,0,0,1.0,0.0,-0.01,0.012,0.731,111.478,29.0,2519.388,2518.89,-2518.89,6318.89
CALL,SPXW  260406C04000000,SPXW 04/06/2026 4000.00 C,4000.0,2026-04-06,2322.55,2312.4,1,2332.7,1,2619.88,1,1,0,0.999,0.0,-0.025,0.016,0.769,102.543,29.0,2319.414,2318.89,300.99,6318.89
CALL,SPXW  260406C04200000,SPXW 04/06/2026 4200.00 C,4200.0,2026-04-06,2122.1,2112.8,1,2131.4,1,0.0,0,0,0,0.999,0.0,-0.054,0.023,0.808,94.72,29.0,2119.425,2118.89,-2118.89,6318.89
CALL,SPXW  260406C04400000,SPXW 04/06/2026 4400.00 C,4400.0,2026-04-06,1923.25,1914.6,1,1931.9,1,0.0,0,0,0,0.999,0.0,-0.11,0.036,0.846,87.918,29.0,1919.527,1918.89,-1918.89,6318.89
CALL,SPXW  260406C04600000,SPXW 04/06/2026 4600.00 C,4600.0,2026-04-06,1723.25,1714.5,1,1732.0,1,0.0,0,0,0,0.998,0.0,-0.176,0.053,0.883,80.575,29.0,1719.693,1718.89,-1718.89,6318.89
CALL,SPXW  260406C04800000,SPXW 04/06/2026 4800.00 C,4800.0,2026-04-06,1524.45,1516.6,1,1532.3,1,1572.5,27,107,0,0.997,0.0,-0.249,0.075,0.921,72.829,29.0,1519.804,1518.89,53.61,6318.89
CALL,SPXW  260406C05000000,SPXW 04/06/2026 5000.00 C,5000.0,2026-04-06,1325.0,1317.3,1,1332.7,1,0.0,0,0,0,0.996,0.0,-0.364,0.112,0.957,65.453,29.0,1320.056,1318.89,-1318.89,6318.89
CALL,SPXW  260406C05100000,SPXW 04/06/2026 5100.00 C,5100.0,2026-04-06,1225.4,1216.4,1,1234.4,1,0.0,0,0,0,0.994,0.0,-0.44,0.138,0.975,61.797,29.0,1220.271,1218.89,-1218.89,6318.89
CALL,SPXW  260406C05200000,SPXW 04/06/2026 5200.00 C,5200.0,2026-04-06,1123.1,1113.1,1,1133.1,1,1617.36,1,1,0,0.993,0.0,-0.523,0.169,0.993,58.015,29.0,1120.432,1118.89,498.47,6318.89
CALL,SPXW  260406C05300000,SPXW 04/06/2026 5300.00 C,5300.0,2026-04-06,1025.35,1017.0,1,1033.7,1,0.0,0,0,0,0.991,0.0,-0.641,0.213,1.009,54.463,29.0,1020.773,1018.89,-1018.89,6318.89
CALL,SPXW  260406C05400000,SPXW 04/06/2026 5400.00 C,5400.0,2026-04-06,925.7,917.4,1,934.0,1,0.0,0,0,0,0.988,0.0,-0.77,0.267,1.025,50.728,29.0,921.124,918.89,-918.89,6318.89
CALL,SPXW  260406C05500000,SPXW 04/06/2026 5500.00 C,5500.0,2026-04-06,825.15,815.9,1,834.4,1,0.0,0,0,0,0.985,0.0,-0.923,0.336,1.04,46.948,29.0,821.534,818.89,-818.89,6318.89
CALL,SPXW  260406C05525000,SPXW 04/06/2026 5525.00 C,5525.0,2026-04-06,799.6,789.3,3,809.9,1,0.0,0,0,0,0.984,0.0,-0.964,0.356,1.043,45.975,29.0,796.659,793.89,-793.89,6318.89
CALL,SPXW  260406C05550000,SPXW 04/06/2026 5550.00 C,5550.0,2026-04-06,777.05,769.0,1,785.1,1,0.0,0,0,0,0.983,0.0,-1.003,0.377,1.047,44.977,29.0,771.785,768.89,-768.89,6318.89
CALL,SPXW  260406C05575000,SPXW 04/06/2026 5575.00 C,5575.0,2026-04-06,751.65,743.3,1,760.0,1,0.0,0,0,0,0.981,0.0,-1.05,0.4,1.05,44.016,29.0,746.935,743.89,-743.89,6318.89
CALL,SPXW  260406C05600000,SPXW 04/06/2026 5600.00 C,5600.0,2026-04-06,728.1,719.4,1,736.8,3,0.0,0,0,0,0.98,0.0,-1.104,0.427,1.053,43.086,29.0,722.15,718.89,-718.89,6318.89
CALL,SPXW  260406C05625000,SPXW 04/06/2026 5625.00 C,5625.0,2026-04-06,702.8,693.6,1,712.0,3,0.0,0,0,0,0.978,0.0,-1.156,0.454,1.056,42.119,29.0,697.325,693.89,-693.89,6318.89
CALL,SPXW  260406C05650000,SPXW 04/06/2026 5650.00 C,5650.0,2026-04-06,676.1,666.6,1,685.6,1,0.0,0,0,0,0.977,0.0,-1.206,0.482,1.059,41.116,29.0,672.458,668.89,-668.89,6318.89
CALL,SPXW  260406C05675000,SPXW 04/06/2026 5675.00 C,5675.0,2026-04-06,652.2,642.0,1,662.4,1,0.0,0,0,0,0.975,0.0,-1.263,0.514,1.061,40.136,29.0,647.66,643.89,-643.89,6318.89
CALL,SPXW  260406C05700000,SPXW 04/06/2026 5700.00 C,5700.0,2026-04-06,626.65,617.2,1,636.1,1,0.0,0,0,0,0.973,0.0,-1.317,0.546,1.064,39.123,29.0,622.9,618.89,-618.89,6318.89
CALL,SPXW  260406C05725000,SPXW 04/06/2026 5725.00 C,5725.0,2026-04-06,602.6,592.3,2,612.9,1,0.0,0,0,0,0.97,0.0,-1.399,0.589,1.066,38.245,29.0,598.161,593.89,-593.89,6318.89
CALL,SPXW  260406C05750000,SPXW 04/06/2026 5750.00 C,5750.0,2026-04-06,577.85,567.6,1,588.1,1,0.0,0,0,0,0.968,0.0,-1.478,0.633,1.067,37.318,29.0,573.501,568.89,-568.89,6318.89
CALL,SPXW  260406C05775000,SPXW 04/06/2026 5775.00 C,5775.0,2026-04-06,553.35,543.2,1,563.5,1,0.0,0,0,0,0.965,0.0,-1.553,0.678,1.068,36.341,29.0,548.801,543.89,-543.89,6318.89
CALL,SPXW  260406C05800000,SPXW 04/06/2026 5800.00 C,5800.0,2026-04-06,529.65,520.4,1,538.9,1,0.0,0,0,0,0.961,0.0,-1.652,0.733,1.069,35.454,29.0,524.161,518.89,-518.89,6318.89
CALL,SPXW  260406C05825000,SPXW 04/06/2026 5825.00 C,5825.0,2026-04-06,504.1,493.8,1,514.4,1,0.0,0,0,0,0.957,0.0,-1.772,0.799,1.068,34.635,29.0,499.661,493.89,-493.89,6318.89
CALL,SPXW  260406C05850000,SPXW 04/06/2026 5850.00 C,5850.0,2026-04-06,481.5,473.1,1,489.9,1,0.0,0,0,0,0.952,0.0,-1.911,0.873,1.067,33.857,29.0,475.261,468.89,-468.89,6318.89
CALL,SPXW  260406C05875000,SPXW 04/06/2026 5875.00 C,5875.0,2026-04-06,454.7,445.3,1,464.1,1,0.0,0,0,0,0.947,0.0,-2.04,0.949,1.065,32.994,29.0,450.861,443.89,-443.89,6318.89
CALL,SPXW  260406C05900000,SPXW 04/06/2026 5900.00 C,5900.0,2026-04-06,432.45,423.4,1,441.5,3,535.63,1,1,1,0.94,0.0,-2.208,1.041,1.062,32.249,29.0,426.701,418.89,116.74,6318.89
CALL,SPXW  260406C05925000,SPXW 04/06/2026 5925.00 C,5925.0,2026-04-06,407.1,396.7,1,417.5,3,456.8,1,1,0,0.932,0.0,-2.397,1.145,1.057,31.534,29.0,402.652,393.89,62.91,6318.89
CALL,SPXW  260406C05950000,SPXW 04/06/2026 5950.00 C,5950.0,2026-04-06,384.9,376.2,1,393.6,1,0.0,0,0,0,0.923,0.001,-2.611,1.263,1.05,30.863,29.0,378.762,368.89,-368.89,6318.89
CALL,SPXW  260406C05975000,SPXW 04/06/2026 5975.00 C,5975.0,2026-04-06,359.7,349.4,1,370.0,1,0.0,0,0,0,0.912,0.001,-2.854,1.396,1.042,30.249,29.0,355.162,343.89,-343.89,6318.89
CALL,SPXW  260406C05990000,SPXW 04/06/2026 5990.00 C,5990.0,2026-04-06,346.95,338.0,1,355.9,1,0.0,0,0,0,0.905,0.001,-3.009,1.481,1.036,29.887,29.0,341.152,328.89,-328.89,6318.89
CALL,SPXW  260406C06000000,SPXW 04/06/2026 6000.00 C,6000.0,2026-04-06,337.45,328.7,1,346.2,1,0.0,0,0,0,0.9,0.001,-3.118,1.541,1.031,29.654,29.0,331.813,318.89,-318.89,6318.89
CALL,SPXW  260406C06010000,SPXW 04/06/2026 6010.00 C,6010.0,2026-04-06,328.3,319.4,2,337.2,1,397.46,1,0,1,0.894,0.001,-3.231,1.603,1.026,29.431,29.0,322.603,308.89,88.57,6318.89
CALL,SPXW  260406C06020000,SPXW 04/06/2026 6020.00 C,6020.0,2026-04-06,319.1,310.2,1,328.0,1,0.0,0,0,0,0.888,0.001,-3.347,1.667,1.02,29.205,29.0,313.363,298.89,-298.89,6318.89
CALL,SPXW  260406C06025000,SPXW 04/06/2026 6025.00 C,6025.0,2026-04-06,314.6,305.6,1,323.6,1,0.0,0,0,0,0.885,0.001,-3.42,1.704,1.017,29.141,29.0,308.863,293.89,-293.89,6318.89
CALL,SPXW  260406C06030000,SPXW 04/06/2026 6030.00 C,6030.0,2026-04-06,309.7,300.5,1,318.9,1,0.0,0,0,0,0.882,0.001,-3.474,1.735,1.014,29.011,29.0,304.263,288.89,-288.89,6318.89
CALL,SPXW  260406C06040000,SPXW 04/06/2026 6040.00 C,6040.0,2026-04-06,301.0,292.0,1,310.0,1,0.0,0,0,0,0.875,0.001,-3.61,1.807,1.007,28.845,29.0,295.303,278.89,-278.89,6318.89
CALL,SPXW  260406C06050000,SPXW 04/06/2026 6050.00 C,6050.0,2026-04-06,292.0,282.9,1,301.1,2,339.2,3,3,0,0.868,0.001,-3.737,1.877,1.001,28.64,29.0,286.263,268.89,70.31,6318.89
CALL,SPXW  260406C06060000,SPXW 04/06/2026 6060.00 C,6060.0,2026-04-06,283.0,273.8,1,292.2,1,0.0,0,0,0,0.86,0.001,-3.872,1.951,0.993,28.46,29.0,277.403,258.89,-258.89,6318.89
CALL,SPXW  260406C06070000,SPXW 04/06/2026 6070.00 C,6070.0,2026-04-06,273.95,264.9,2,283.0,1,0.0,0,0,0,0.852,0.001,-4.013,2.027,0.985,28.291,29.0,268.563,248.89,-248.89,6318.89
CALL,SPXW  260406C06075000,SPXW 04/06/2026 6075.00 C,6075.0,2026-04-06,269.5,260.5,1,278.5,1,328.95,2,2,0,0.848,0.001,-4.079,2.064,0.981,28.195,29.0,264.163,243.89,85.06,6318.89
CALL,SPXW  260406C06080000,SPXW 04/06/2026 6080.00 C,6080.0,2026-04-06,265.2,255.8,2,274.6,1,0.0,0,0,0,0.844,0.001,-4.144,2.101,0.976,28.093,29.0,259.803,238.89,-238.89,6318.89
CALL,SPXW  260406C06090000,SPXW 04/06/2026 6090.00 C,6090.0,2026-04-06,256.7,247.6,1,265.8,3,0.0,0,0,0,0.835,0.001,-4.293,2.18,0.967,27.947,29.0,251.163,228.89,-228.89,6318.89
CALL,SPXW  260406C06100000,SPXW 04/06/2026 6100.00 C,6100.0,2026-04-06,248.95,240.7,1,257.2,1,266.7,1,1,3,0.825,0.001,-4.428,2.257,0.958,27.768,29.0,242.587,218.89,47.81,6318.89
CALL,SPXW  260406C06110000,SPXW 04/06/2026 6110.00 C,6110.0,2026-04-06,239.2,229.6,2,248.8,1,296.78,1,1,0,0.815,0.001,-4.582,2.339,0.947,27.637,29.0,234.163,208.89,87.89,6318.89
CALL,SPXW  260406C06120000,SPXW 04/06/2026 6120.00 C,6120.0,2026-04-06,232.0,223.4,3,240.6,1,295.66,1,0,1,0.805,0.001,-4.721,2.417,0.936,27.47,29.0,225.803,198.89,96.77,6318.89
CALL,SPXW  260406C06125000,SPXW 04/06/2026 6125.00 C,6125.0,2026-04-06,227.25,218.2,3,236.3,1,285.55,1,1,1,0.8,0.001,-4.796,2.457,0.93,27.409,29.0,221.685,193.89,91.66,6318.89
CALL,SPXW  260406C06130000,SPXW 04/06/2026 6130.00 C,6130.0,2026-04-06,222.4,213.1,3,231.7,1,281.15,1,0,1,0.794,0.001,-4.869,2.498,0.924,27.337,29.0,217.547,188.89,92.26,6318.89
CALL,SPXW  260406C06135000,SPXW 04/06/2026 6135.00 C,6135.0,2026-04-06,218.85,210.1,3,227.6,3,0.0,0,0,0,0.789,0.001,-4.938,2.537,0.918,27.258,29.0,213.447,183.89,-183.89,6318.89
CALL,SPXW  260406C06140000,SPXW 04/06/2026 6140.00 C,6140.0,2026-04-06,213.3,207.0,3,219.6,1,0.0,0,0,0,0.783,0.001,-5.016,2.578,0.912,27.212,29.0,209.487,178.89,-178.89,6318.89
CALL,SPXW  260406C06145000,SPXW 04/06/2026 6145.00 C,6145.0,2026-04-06,209.65,203.8,1,215.5,1,0.0,0,0,0,0.777,0.001,-5.09,2.618,0.906,27.151,29.0,205.488,173.89,-173.89,6318.89
CALL,SPXW  260406C06150000,SPXW 04/06/2026 6150.00 C,6150.0,2026-04-06,205.85,198.9,4,212.8,4,207.8,1,27,3,0.771,0.001,-5.159,2.657,0.899,27.076,29.0,201.448,168.89,38.91,6318.89
CALL,SPXW  260406C06155000,SPXW 04/06/2026 6155.00 C,6155.0,2026-04-06,202.1,195.3,3,208.9,4,0.0,0,0,0,0.765,0.001,-5.224,2.695,0.893,26.994,29.0,197.449,163.89,-163.89,6318.89
CALL,SPXW  260406C06160000,SPXW 04/06/2026 6160.00 C,6160.0,2026-04-06,198.2,192.6,1,203.8,1,0.0,0,0,0,0.759,0.001,-5.296,2.735,0.886,26.939,29.0,193.549,158.89,-158.89,6318.89
CALL,SPXW  260406C06165000,SPXW 04/06/2026 6165.00 C,6165.0,2026-04-06,194.2,187.4,4,201.0,1,0.0,0,0,0,0.752,0.001,-5.364,2.773,0.879,26.876,29.0,189.689,153.89,-153.89,6318.89
CALL,SPXW  260406C06170000,SPXW 04/06/2026 6170.00 C,6170.0,2026-04-06,190.15,183.3,1,197.0,1,284.61,3,3,0,0.746,0.001,-5.438,2.812,0.871,26.835,29.0,185.89,148.89,135.72,6318.89
CALL,SPXW  260406C06175000,SPXW 04/06/2026 6175.00 C,6175.0,2026-04-06,186.35,179.5,4,193.2,1,0.0,0,0,0,0.739,0.001,-5.496,2.848,0.864,26.744,29.0,181.95,143.89,-143.89,6318.89
CALL,SPXW  260406C06180000,SPXW 04/06/2026 6180.00 C,6180.0,2026-04-06,182.65,175.8,4,189.5,2,292.33,3,3,0,0.732,0.001,-5.566,2.886,0.857,26.698,29.0,178.201,138.89,153.44,6318.89
CALL,SPXW  260406C06185000,SPXW 04/06/2026 6185.00 C,6185.0,2026-04-06,179.6,173.5,4,185.7,4,0.0,0,0,0,0.726,0.001,-5.631,2.923,0.849,26.64,29.0,174.452,133.89,-133.89,6318.89
CALL,SPXW  260406C06190000,SPXW 04/06/2026 6190.00 C,6190.0,2026-04-06,176.05,170.1,1,182.0,2,0.0,0,0,0,0.719,0.001,-5.696,2.959,0.841,26.592,29.0,170.792,128.89,-128.89,6318.89
CALL,SPXW  260406C06195000,SPXW 04/06/2026 6195.00 C,6195.0,2026-04-06,171.35,164.4,1,178.3,4,0.0,0,0,0,0.712,0.001,-5.755,2.993,0.834,26.529,29.0,167.093,123.89,-123.89,6318.89
CALL,SPXW  260406C06200000,SPXW 04/06/2026 6200.00 C,6200.0,2026-04-06,167.1,166.6,3,167.6,11,169.5,1,7,7,0.704,0.001,-5.815,3.028,0.826,26.47,29.0,163.414,118.89,50.61,6318.89
CALL,SPXW  260406C06205000,SPXW 04/06/2026 6205.00 C,6205.0,2026-04-06,164.65,158.3,2,171.0,1,0.0,0,0,0,0.697,0.002,-5.874,3.062,0.817,26.417,29.0,159.814,113.89,-113.89,6318.89
CALL,SPXW  260406C06210000,SPXW 04/06/2026 6210.00 C,6210.0,2026-04-06,159.9,159.7,3,160.1,3,208.99,1,0,1,0.69,0.002,-5.928,3.094,0.809,26.357,29.0,156.254,108.89,100.1,6318.89
CALL,SPXW  260406C06215000,SPXW 04/06/2026 6215.00 C,6215.0,2026-04-06,156.4,156.2,3,156.6,3,0.0,0,0,0,0.682,0.002,-5.976,3.126,0.801,26.277,29.0,152.614,103.89,-103.89,6318.89
CALL,SPXW  260406C06220000,SPXW 04/06/2026 6220.00 C,6220.0,2026-04-06,152.85,152.7,3,153.0,3,260.0,3,3,0,0.675,0.002,-6.027,3.156,0.792,26.222,29.0,149.114,98.89,161.11,6318.89
CALL,SPXW  260406C06225000,SPXW 04/06/2026 6225.00 C,6225.0,2026-04-06,149.4,149.2,4,149.6,4,0.0,0,0,0,0.667,0.002,-6.077,3.186,0.784,26.172,29.0,145.657,93.89,-93.89,6318.89
CALL,SPXW  260406C06230000,SPXW 04/06/2026 6230.00 C,6230.0,2026-04-06,146.0,145.8,4,146.2,4,161.25,1,12,13,0.659,0.002,-6.123,3.215,0.775,26.113,29.0,142.248,88.89,72.36,6318.89
CALL,SPXW  260406C06235000,SPXW 04/06/2026 6235.00 C,6235.0,2026-04-06,142.6,142.4,5,142.8,5,169.36,98,0,98,0.651,0.002,-6.175,3.243,0.766,26.085,29.0,138.949,83.89,85.47,6318.89
CALL,SPXW  260406C06240000,SPXW 04/06/2026 6240.00 C,6240.0,2026-04-06,139.25,139.1,5,139.4,5,141.05,1,10,2,0.643,0.002,-6.211,3.269,0.757,26.01,29.0,135.51,78.89,62.16,6318.89
CALL,SPXW  260406C06245000,SPXW 04/06/2026 6245.00 C,6245.0,2026-04-06,135.95,135.8,5,136.1,5,137.7,1,3,1,0.636,0.002,-6.243,3.294,0.748,25.928,29.0,132.111,73.89,63.81,6318.89
CALL,SPXW  260406C06250000,SPXW 04/06/2026 6250.00 C,6250.0,2026-04-06,132.65,132.5,6,132.8,6,136.57,1,30,5,0.627,0.002,-6.286,3.318,0.738,25.899,29.0,128.952,68.89,67.68,6318.89
CALL,SPXW  260406C06255000,SPXW 04/06/2026 6255.00 C,6255.0,2026-04-06,129.45,129.3,6,129.6,6,176.91,2,2,0,0.619,0.002,-6.314,3.341,0.729,25.823,29.0,125.652,63.89,113.02,6318.89
CALL,SPXW  260406C06260000,SPXW 04/06/2026 6260.00 C,6260.0,2026-04-06,126.25,126.1,6,126.4,6,149.02,1,0,8,0.611,0.002,-6.343,3.362,0.72,25.761,29.0,122.415,58.89,90.13,6318.89
CALL,SPXW  260406C06265000,SPXW 04/06/2026 6265.00 C,6265.0,2026-04-06,123.1,122.9,6,123.3,6,171.95,1,10,1,0.602,0.002,-6.374,3.382,0.71,25.72,29.0,119.314,53.89,118.06,6318.89
CALL,SPXW  260406C06270000,SPXW 04/06/2026 6270.00 C,6270.0,2026-04-06,120.0,119.8,7,120.2,7,172.01,1,0,3,0.594,0.002,-6.395,3.401,0.7,25.653,29.0,116.164,48.89,123.12,6318.89
CALL,SPXW  260406C06275000,SPXW 04/06/2026 6275.00 C,6275.0,2026-04-06,116.95,116.8,7,117.1,7,167.79,3,2,4,0.585,0.002,-6.419,3.418,0.69,25.608,29.0,113.154,43.89,123.9,6318.89
CALL,SPXW  260406C06280000,SPXW 04/06/2026 6280.00 C,6280.0,2026-04-06,113.9,113.7,7,114.1,7,135.6,5,74,6,0.577,0.002,-6.43,3.433,0.681,25.526,29.0,110.014,38.89,96.71,6318.89
CALL,SPXW  260406C06285000,SPXW 04/06/2026 6285.00 C,6285.0,2026-04-06,110.9,110.7,7,111.1,7,138.0,5,6,5,0.568,0.002,-6.443,3.447,0.671,25.466,29.0,107.014,33.89,104.11,6318.89
CALL,SPXW  260406C06290000,SPXW 04/06/2026 6290.00 C,6290.0,2026-04-06,107.95,107.8,7,108.1,7,110.5,1,8,4,0.559,0.002,-6.457,3.459,0.66,25.422,29.0,104.115,28.89,81.61,6318.89
CALL,SPXW  260406C06295000,SPXW 04/06/2026 6295.00 C,6295.0,2026-04-06,105.05,104.9,7,105.2,7,110.92,2,2,4,0.55,0.002,-6.461,3.47,0.65,25.351,29.0,101.165,23.89,87.03,6318.89
CALL,SPXW  260406C06300000,SPXW 04/06/2026 6300.00 C,6300.0,2026-04-06,102.2,102.0,7,102.4,16,105.2,1,16,54,0.542,0.002,-6.462,3.479,0.64,25.282,29.0,98.265,18.89,86.31,6318.89
CALL,SPXW  260406C06305000,SPXW 04/06/2026 6305.00 C,6305.0,2026-04-06,99.35,99.2,8,99.5,8,133.6,1,0,3,0.533,0.002,-6.463,3.486,0.63,25.229,29.0,95.465,13.89,119.71,6318.89
CALL,SPXW  260406C06310000,SPXW 04/06/2026 6310.00 C,6310.0,2026-04-06,96.6,96.4,8,96.8,8,99.15,2,3,17,0.524,0.002,-6.459,3.492,0.619,25.169,29.0,92.705,8.89,90.26,6318.89
CALL,SPXW  260406C06315000,SPXW 04/06/2026 6315.00 C,6315.0,2026-04-06,93.85,93.7,8,94.0,8,96.4,1,3,6,0.515,0.002,-6.452,3.496,0.609,25.107,29.0,89.967,3.89,92.51,6318.89
CALL,SPXW  260406C06320000,SPXW 04/06/2026 6320.00 C,6320.0,2026-04-06,91.15,91.0,11,91.3,8,92.16,1,6,6,0.506,0.002,-6.439,3.498,0.598,25.039,29.0,87.228,-1.11,93.27,6318.89
CALL,SPXW  260406C06325000,SPXW 04/06/2026 6325.00 C,6325.0,2026-04-06,88.5,88.3,11,88.7,8,89.72,2,12,18,0.497,0.002,-6.739,3.498,0.588,26.201,29.0,88.85,-6.11,95.83,6318.89
CALL,SPXW  260406C06330000,SPXW 04/06/2026 6330.00 C,6330.0,2026-04-06,85.9,85.7,8,86.1,21,88.1,10,38,89,0.489,0.002,-6.721,3.497,0.578,26.142,29.0,86.25,-11.11,99.21,6318.89
CALL,SPXW  260406C06335000,SPXW 04/06/2026 6335.00 C,6335.0,2026-04-06,83.35,83.2,8,83.5,8,85.3,1,15,6,0.48,0.002,-6.697,3.494,0.568,26.07,29.0,83.65,-16.11,101.41,6318.89
CALL,SPXW  260406C06340000,SPXW 04/06/2026 6340.00 C,6340.0,2026-04-06,80.8,80.6,8,81.0,8,81.7,8,16,13,0.471,0.002,-6.664,3.489,0.557,25.98,29.0,81.05,-21.11,102.81,6318.89
CALL,SPXW  260406C06345000,SPXW 04/06/2026 6345.00 C,6345.0,2026-04-06,78.3,78.1,8,78.5,19,79.67,8,3,77,0.462,0.002,-6.633,3.482,0.547,25.912,29.0,78.55,-26.11,105.78,6318.89
CALL,SPXW  260406C06350000,SPXW 04/06/2026 6350.00 C,6350.0,2026-04-06,75.85,75.7,11,76.0,18,77.5,2,25,120,0.453,0.002,-6.605,3.474,0.537,25.865,29.0,76.15,-31.11,108.61,6318.89
CALL,SPXW  260406C06355000,SPXW 04/06/2026 6355.00 C,6355.0,2026-04-06,73.45,73.3,11,73.6,8,74.68,1,8,37,0.444,0.002,-6.568,3.464,0.527,25.799,29.0,73.75,-36.11,110.79,6318.89
CALL,SPXW  260406C06360000,SPXW 04/06/2026 6360.00 C,6360.0,2026-04-06,71.1,70.9,11,71.3,20,75.83,1,19,35,0.436,0.002,-6.523,3.452,0.516,25.716,29.0,71.35,-41.11,116.94,6318.89
CALL,SPXW  260406C06365000,SPXW 04/06/2026 6365.00 C,6365.0,2026-04-06,68.75,68.6,11,68.9,8,81.5,13,14,47,0.427,0.002,-6.48,3.439,0.506,25.654,29.0,69.05,-46.11,127.61,6318.89
